# x	y	u	v	mask
392.9927	208.1026	  0.0104	 -0.3154	  0.0000
395.7931	208.1026	 -0.0020	 -0.2706	  0.0000
398.5936	208.1026	 -0.0564	 -0.1805	  0.0000
401.3940	208.1026	 -0.1174	 -0.1615	  0.0000
404.1944	208.1026	 -0.0817	 -0.0315	  0.0000
406.9948	208.1026	 -0.0144	 -0.0609	  0.0000
409.7953	208.1026	 -0.0382	 -0.0932	  0.0000
412.5957	208.1026	 -0.0524	 -0.1162	  0.0000
415.3961	208.1026	 -0.0247	 -0.1428	  0.0000
418.1965	208.1026	 -0.0511	 -0.1044	  0.0000
420.9970	208.1026	 -0.0728	 -0.0843	  0.0000
423.7974	208.1026	 -0.0219	 -0.0732	  0.0000
426.5978	208.1026	 -0.0167	 -0.1293	  0.0000
429.3982	208.1026	 -0.0031	 -0.1601	  0.0000
432.1986	208.1026	  0.0218	 -0.1167	  0.0000
434.9991	208.1026	  0.0772	 -0.2140	  0.0000
437.7995	208.1026	  0.1040	 -0.2525	  0.0000
440.5999	208.1026	  0.0752	 -0.3159	  0.0000
  3.7339	205.3021	  0.0073	 -0.1016	  0.0000
  6.5343	205.3021	 -0.0018	 -0.0808	  0.0000
  9.3347	205.3021	 -0.0527	 -0.0985	  0.0000
 12.1352	205.3021	 -0.1406	 -0.1456	  0.0000
 14.9356	205.3021	 -0.1108	 -0.1465	  0.0000
 17.7360	205.3021	 -0.0181	 -0.0598	  0.0000
 20.5364	205.3021	 -0.0105	 -0.0883	  0.0000
 23.3369	205.3021	 -0.0334	 -0.1356	  0.0000
 26.1373	205.3021	 -0.0943	 -0.1528	  0.0000
 28.9377	205.3021	 -0.0490	 -0.1347	  0.0000
 31.7381	205.3021	  0.0012	 -0.0529	  0.0000
 34.5386	205.3021	 -0.0124	 -0.0302	  0.0000
 37.3390	205.3021	 -0.0915	 -0.0699	  0.0000
 40.1394	205.3021	 -0.2108	 -0.1210	  0.0000
 42.9398	205.3021	 -0.2758	 -0.1301	  0.0000
 45.7402	205.3021	 -0.2097	 -0.0895	  0.0000
 48.5407	205.3021	 -0.2113	 -0.0252	  0.0000
 51.3411	205.3021	 -0.1968	 -0.0667	  0.0000
 54.1415	205.3021	 -0.2384	 -0.0980	  0.0000
 56.9419	205.3021	 -0.2766	 -0.1850	  0.0000
 59.7424	205.3021	 -0.2413	 -0.2618	  0.0000
 62.5428	205.3021	 -0.1878	 -0.2632	  0.0000
 65.3432	205.3021	 -0.0616	 -0.2193	  0.0000
 68.1436	205.3021	 -0.0001	 -0.1794	  0.0000
 70.9441	205.3021	  0.0195	 -0.1516	  0.0000
 73.7445	205.3021	 -0.0666	 -0.1878	  0.0000
 76.5449	205.3021	 -0.1940	 -0.2320	  0.0000
 79.3453	205.3021	 -0.2496	 -0.2187	  0.0000
 82.1457	205.3021	 -0.0454	 -0.0827	  0.0000
 84.9462	205.3021	  0.0081	  0.0242	  0.0000
 87.7466	205.3021	 -0.0028	  0.0528	  0.0000
 90.5470	205.3021	 -0.0924	 -0.0017	  0.0000
 93.3474	205.3021	 -0.1473	 -0.0697	  0.0000
 96.1479	205.3021	 -0.0690	 -0.0800	  0.0000
 98.9483	205.3021	  0.1367	 -0.0589	  0.0000
101.7487	205.3021	  0.2883	 -0.0361	  0.0000
104.5491	205.3021	  0.4171	  0.0033	  0.0000
107.3496	205.3021	  0.4104	  0.0020	  0.0000
110.1500	205.3021	  0.2070	 -0.0297	  0.0000
112.9504	205.3021	 -0.0058	 -0.1189	  0.0000
115.7508	205.3021	 -0.2075	 -0.3424	  0.0000
118.5512	205.3021	 -0.5302	 -0.4202	  0.0000
121.3517	205.3021	 -0.6317	 -0.3709	  0.0000
124.1521	205.3021	 -0.4537	 -0.1727	  0.0000
126.9525	205.3021	 -0.2496	 -0.0252	  0.0000
129.7529	205.3021	  0.0465	  0.1155	  0.0000
132.5534	205.3021	  0.0459	  0.1348	  0.0000
135.3538	205.3021	  0.0046	  0.0825	  0.0000
138.1542	205.3021	 -0.2383	 -0.0702	  0.0000
140.9546	205.3021	 -0.5240	 -0.1811	  0.0000
143.7551	205.3021	 -0.6314	 -0.3504	  0.0000
146.5555	205.3021	 -0.5793	 -0.3452	  0.0000
149.3559	205.3021	 -0.3107	 -0.1607	  0.0000
152.1563	205.3021	 -0.1379	 -0.1142	  0.0000
154.9567	205.3021	 -0.0122	  0.0254	  0.0000
157.7572	205.3021	  0.0531	  0.0668	  0.0000
160.5576	205.3021	  0.0307	  0.0873	  0.0000
163.3580	205.3021	  0.0165	  0.0019	  0.0000
166.1584	205.3021	 -0.0530	 -0.1220	  0.0000
168.9589	205.3021	 -0.3892	 -0.5479	  0.0000
171.7593	205.3021	 -0.5044	 -0.7714	  0.0000
174.5597	205.3021	 -0.5825	 -0.7294	  0.0000
177.3601	205.3021	 -0.4040	 -0.6290	  0.0000
180.1606	205.3021	 -0.1722	 -0.4626	  0.0000
182.9610	205.3021	 -0.1643	 -0.2795	  0.0000
185.7614	205.3021	  0.0159	 -0.1358	  0.0000
188.5618	205.3021	  0.1753	 -0.0815	  0.0000
191.3623	205.3021	  0.1779	 -0.0812	  0.0000
194.1627	205.3021	  0.1900	 -0.1588	  0.0000
196.9631	205.3021	  0.0297	 -0.2704	  0.0000
199.7635	205.3021	 -0.0394	 -0.3478	  0.0000
202.5639	205.3021	 -0.2175	 -0.4216	  0.0000
205.3644	205.3021	 -0.2973	 -0.6117	  0.0000
208.1648	205.3021	 -0.2835	 -0.6902	  0.0000
210.9652	205.3021	 -0.2265	 -0.6373	  0.0000
213.7656	205.3021	 -0.2472	 -0.5851	  0.0000
216.5661	205.3021	 -0.3018	 -0.5766	  0.0000
219.3665	205.3021	 -0.3568	 -0.4499	  0.0000
222.1669	205.3021	 -0.4948	 -0.3895	  0.0000
224.9673	205.3021	 -0.4875	 -0.0278	  0.0000
227.7678	205.3021	 -0.2734	 -0.0030	  0.0000
230.5682	205.3021	 -0.1002	  0.1047	  0.0000
233.3686	205.3021	  0.0118	  0.4267	  0.0000
236.1690	205.3021	  0.0737	  0.4657	  0.0000
238.9694	205.3021	  0.1032	  0.3622	  0.0000
241.7699	205.3021	  0.0840	  0.1536	  0.0000
244.5703	205.3021	 -0.0835	 -0.0576	  0.0000
247.3707	205.3021	 -0.3687	 -0.2776	  0.0000
250.1711	205.3021	 -0.5538	 -0.4896	  0.0000
252.9716	205.3021	 -1.2750	 -1.0997	  0.0000
255.7720	205.3021	 -1.2526	 -1.1812	  0.0000
258.5724	205.3021	 -1.6962	 -1.4174	  0.0000
261.3728	205.3021	 -1.5101	 -1.2912	  0.0000
264.1733	205.3021	 -1.1441	 -0.6564	  0.0000
266.9737	205.3021	 -0.1302	 -0.0472	  0.0000
269.7741	205.3021	  0.1118	  0.1211	  0.0000
272.5745	205.3021	  0.3969	  0.4267	  0.0000
275.3749	205.3021	  0.5485	  0.5129	  0.0000
278.1754	205.3021	  0.4420	  0.3603	  0.0000
280.9758	205.3021	  0.1394	  0.0583	  0.0000
283.7762	205.3021	 -0.0176	 -0.0226	  0.0000
286.5766	205.3021	 -0.6316	 -0.4682	  0.0000
289.3771	205.3021	 -0.9639	 -0.7080	  0.0000
292.1775	205.3021	 -1.2557	 -0.9612	  0.0000
294.9779	205.3021	 -1.3339	 -1.0426	  0.0000
297.7783	205.3021	 -1.2276	 -1.0306	  0.0000
300.5788	205.3021	 -1.0144	 -1.1666	  0.0000
303.3792	205.3021	 -0.7981	 -1.0610	  0.0000
306.1796	205.3021	 -0.6760	 -0.8928	  0.0000
308.9800	205.3021	 -0.6262	 -0.8607	  0.0000
311.7804	205.3021	 -0.5742	 -0.6997	  0.0000
314.5809	205.3021	 -0.3972	 -0.4538	  0.0000
317.3813	205.3021	 -0.3008	 -0.3404	  0.0000
320.1817	205.3021	  0.0131	 -0.2548	  0.0000
322.9821	205.3021	  0.2062	 -0.0439	  0.0000
325.7826	205.3021	  0.3314	  0.0117	  0.0000
328.5830	205.3021	  0.3025	  0.0857	  0.0000
331.3834	205.3021	  0.2544	  0.1719	  0.0000
334.1838	205.3021	  0.0863	  0.1792	  0.0000
336.9843	205.3021	  0.0267	  0.1796	  0.0000
339.7847	205.3021	 -0.0122	  0.1151	  0.0000
342.5851	205.3021	  0.0130	  0.0063	  0.0000
345.3855	205.3021	  0.0899	 -0.0768	  0.0000
348.1859	205.3021	  0.1417	 -0.2477	  0.0000
350.9864	205.3021	  0.2327	 -0.3586	  0.0000
353.7868	205.3021	  0.1687	 -0.4648	  0.0000
356.5872	205.3021	  0.1424	 -0.5449	  0.0000
359.3876	205.3021	  0.0644	 -0.5280	  0.0000
362.1881	205.3021	  0.0184	 -0.5175	  0.0000
364.9885	205.3021	 -0.0761	 -0.4571	  0.0000
367.7889	205.3021	 -0.2056	 -0.4407	  0.0000
370.5893	205.3021	 -0.3161	 -0.4080	  0.0000
373.3898	205.3021	 -0.4150	 -0.3301	  0.0000
376.1902	205.3021	 -0.4633	 -0.3037	  0.0000
378.9906	205.3021	 -0.4929	 -0.3246	  0.0000
381.7910	205.3021	 -0.4556	 -0.2722	  0.0000
384.5914	205.3021	 -0.2533	 -0.2486	  0.0000
387.3919	205.3021	 -0.0853	 -0.1909	  0.0000
390.1923	205.3021	  0.0253	 -0.0293	  0.0000
392.9927	205.3021	  0.0798	 -0.0787	  0.0000
395.7931	205.3021	 -0.0015	 -0.1806	  0.0000
398.5936	205.3021	 -0.0895	 -0.1726	  0.0000
401.3940	205.3021	 -0.1207	 -0.1609	  0.0000
404.1944	205.3021	 -0.0397	 -0.1054	  0.0000
406.9948	205.3021	 -0.0540	 -0.1510	  0.0000
409.7953	205.3021	 -0.0553	 -0.1568	  0.0000
412.5957	205.3021	 -0.0230	 -0.1649	  0.0000
415.3961	205.3021	 -0.0297	 -0.1474	  0.0000
418.1965	205.3021	 -0.0618	 -0.1419	  0.0000
420.9970	205.3021	 -0.0259	 -0.1773	  0.0000
423.7974	205.3021	 -0.0097	 -0.1986	  0.0000
426.5978	205.3021	 -0.0084	 -0.1744	  0.0000
429.3982	205.3021	 -0.0168	 -0.1728	  0.0000
432.1986	205.3021	  0.0161	 -0.2311	  0.0000
434.9991	205.3021	  0.0974	 -0.2854	  0.0000
437.7995	205.3021	  0.1060	 -0.3042	  0.0000
440.5999	205.3021	  0.0447	 -0.3342	  0.0000
  3.7339	202.5017	 -0.0107	 -0.0921	  0.0000
  6.5343	202.5017	  0.0005	 -0.0711	  0.0000
  9.3347	202.5017	 -0.0215	 -0.0967	  0.0000
 12.1352	202.5017	 -0.1453	 -0.1430	  0.0000
 14.9356	202.5017	 -0.1467	 -0.1240	  0.0000
 17.7360	202.5017	 -0.0468	 -0.0993	  0.0000
 20.5364	202.5017	 -0.0048	 -0.1075	  0.0000
 23.3369	202.5017	 -0.0223	 -0.1142	  0.0000
 26.1373	202.5017	 -0.1109	 -0.1613	  0.0000
 28.9377	202.5017	 -0.1032	 -0.1606	  0.0000
 31.7381	202.5017	 -0.0297	 -0.1118	  0.0000
 34.5386	202.5017	 -0.0122	 -0.0534	  0.0000
 37.3390	202.5017	 -0.0700	 -0.0587	  0.0000
 40.1394	202.5017	 -0.1707	 -0.1082	  0.0000
 42.9398	202.5017	 -0.2401	 -0.1456	  0.0000
 45.7402	202.5017	 -0.2427	 -0.1458	  0.0000
 48.5407	202.5017	 -0.2150	 -0.1005	  0.0000
 51.3411	202.5017	 -0.1699	 -0.0875	  0.0000
 54.1415	202.5017	 -0.1853	 -0.0757	  0.0000
 56.9419	202.5017	 -0.1872	 -0.1368	  0.0000
 59.7424	202.5017	 -0.2271	 -0.2700	  0.0000
 62.5428	202.5017	 -0.2389	 -0.2612	  0.0000
 65.3432	202.5017	 -0.1272	 -0.1546	  0.0000
 68.1436	202.5017	 -0.0168	 -0.1379	  0.0000
 70.9441	202.5017	  0.0278	 -0.1447	  0.0000
 73.7445	202.5017	 -0.0225	 -0.1725	  0.0000
 76.5449	202.5017	 -0.1980	 -0.2234	  0.0000
 79.3453	202.5017	 -0.2503	 -0.2144	  0.0000
 82.1457	202.5017	 -0.1645	 -0.1155	  0.0000
 84.9462	202.5017	 -0.0076	 -0.0049	  0.0000
 87.7466	202.5017	 -0.0117	  0.0697	  0.0000
 90.5470	202.5017	 -0.0442	  0.0723	  0.0000
 93.3474	202.5017	 -0.1100	  0.0036	  0.0000
 96.1479	202.5017	 -0.0628	 -0.0251	  0.0000
 98.9483	202.5017	  0.0988	 -0.0719	  0.0000
101.7487	202.5017	  0.2563	 -0.0554	  0.0000
104.5491	202.5017	  0.4045	 -0.0901	  0.0000
107.3496	202.5017	  0.3968	 -0.0439	  0.0000
110.1500	202.5017	  0.2679	 -0.0600	  0.0000
112.9504	202.5017	  0.0626	 -0.0869	  0.0000
115.7508	202.5017	 -0.0206	 -0.1956	  0.0000
118.5512	202.5017	 -0.4078	 -0.2624	  0.0000
121.3517	202.5017	 -0.6477	 -0.4080	  0.0000
124.1521	202.5017	 -0.5638	 -0.4042	  0.0000
126.9525	202.5017	 -0.5187	 -0.3206	  0.0000
129.7529	202.5017	 -0.0270	  0.0212	  0.0000
132.5534	202.5017	  0.0748	  0.1617	  0.0000
135.3538	202.5017	  0.0674	  0.2189	  0.0000
138.1542	202.5017	 -0.0654	  0.0233	  0.0000
140.9546	202.5017	 -0.2192	 -0.0272	  0.0000
143.7551	202.5017	 -0.5376	 -0.2001	  0.0000
146.5555	202.5017	 -0.4991	 -0.3577	  0.0000
149.3559	202.5017	 -0.4727	 -0.3734	  0.0000
152.1563	202.5017	 -0.3890	 -0.3622	  0.0000
154.9567	202.5017	 -0.1447	 -0.0192	  0.0000
157.7572	202.5017	  0.0049	  0.0399	  0.0000
160.5576	202.5017	  0.0616	  0.1150	  0.0000
163.3580	202.5017	  0.1265	  0.0534	  0.0000
166.1584	202.5017	  0.0391	 -0.0736	  0.0000
168.9589	202.5017	 -0.0956	 -0.3078	  0.0000
171.7593	202.5017	 -0.3024	 -0.5735	  0.0000
174.5597	202.5017	 -0.4600	 -0.6732	  0.0000
177.3601	202.5017	 -0.5514	 -0.7472	  0.0000
180.1606	202.5017	 -0.4486	 -0.7037	  0.0000
182.9610	202.5017	 -0.3444	 -0.4827	  0.0000
185.7614	202.5017	 -0.0306	 -0.3200	  0.0000
188.5618	202.5017	  0.0716	 -0.2145	  0.0000
191.3623	202.5017	  0.1511	 -0.1827	  0.0000
194.1627	202.5017	  0.2471	 -0.1312	  0.0000
196.9631	202.5017	  0.1476	 -0.1458	  0.0000
199.7635	202.5017	 -0.0074	 -0.1789	  0.0000
202.5639	202.5017	 -0.1354	 -0.3002	  0.0000
205.3644	202.5017	 -0.2154	 -0.3866	  0.0000
208.1648	202.5017	 -0.1837	 -0.5041	  0.0000
210.9652	202.5017	 -0.2447	 -0.5987	  0.0000
213.7656	202.5017	 -0.2896	 -0.5762	  0.0000
216.5661	202.5017	 -0.2017	 -0.4333	  0.0000
219.3665	202.5017	 -0.4107	 -0.5424	  0.0000
222.1669	202.5017	 -0.5334	 -0.5526	  0.0000
224.9673	202.5017	 -0.6749	 -0.3205	  0.0000
227.7678	202.5017	 -0.4881	 -0.1653	  0.0000
230.5682	202.5017	 -0.3402	  0.0180	  0.0000
233.3686	202.5017	 -0.0823	  0.3013	  0.0000
236.1690	202.5017	  0.0841	  0.5491	  0.0000
238.9694	202.5017	  0.1528	  0.5021	  0.0000
241.7699	202.5017	  0.2028	  0.3878	  0.0000
244.5703	202.5017	  0.2224	  0.2413	  0.0000
247.3707	202.5017	 -0.1111	 -0.0085	  0.0000
250.1711	202.5017	 -0.2421	 -0.2630	  0.0000
252.9716	202.5017	 -0.5489	 -0.4990	  0.0000
255.7720	202.5017	 -1.2541	 -1.0091	  0.0000
258.5724	202.5017	 -1.6309	 -1.1451	  0.0000
261.3728	202.5017	 -1.6629	 -1.4479	  0.0000
264.1733	202.5017	 -1.4374	 -0.8891	  0.0000
266.9737	202.5017	 -1.0952	 -0.7109	  0.0000
269.7741	202.5017	 -0.5289	 -0.2486	  0.0000
272.5745	202.5017	  0.0266	  0.0188	  0.0000
275.3749	202.5017	  0.5948	  0.2899	  0.0000
278.1754	202.5017	  0.5620	  0.3136	  0.0000
280.9758	202.5017	  0.2368	  0.1234	  0.0000
283.7762	202.5017	  0.0224	 -0.0001	  0.0000
286.5766	202.5017	 -0.2488	 -0.1981	  0.0000
289.3771	202.5017	 -0.7615	 -0.3799	  0.0000
292.1775	202.5017	 -1.1279	 -0.7551	  0.0000
294.9779	202.5017	 -1.2050	 -0.6572	  0.0000
297.7783	202.5017	 -1.2983	 -0.9760	  0.0000
300.5788	202.5017	 -1.0341	 -1.0676	  0.0000
303.3792	202.5017	 -0.7752	 -1.0132	  0.0000
306.1796	202.5017	 -0.7212	 -1.0812	  0.0000
308.9800	202.5017	 -0.7576	 -0.9881	  0.0000
311.7804	202.5017	 -0.7523	 -0.7462	  0.0000
314.5809	202.5017	 -0.6220	 -0.5860	  0.0000
317.3813	202.5017	 -0.4123	 -0.4261	  0.0000
320.1817	202.5017	 -0.1673	 -0.3305	  0.0000
322.9821	202.5017	  0.1227	 -0.1405	  0.0000
325.7826	202.5017	  0.1722	  0.0016	  0.0000
328.5830	202.5017	  0.2162	  0.1253	  0.0000
331.3834	202.5017	  0.1861	  0.2511	  0.0000
334.1838	202.5017	  0.1530	  0.2776	  0.0000
336.9843	202.5017	  0.0353	  0.1947	  0.0000
339.7847	202.5017	  0.0138	  0.1119	  0.0000
342.5851	202.5017	  0.1744	 -0.0427	  0.0000
345.3855	202.5017	  0.2518	 -0.1411	  0.0000
348.1859	202.5017	  0.3005	 -0.3007	  0.0000
350.9864	202.5017	  0.3176	 -0.4406	  0.0000
353.7868	202.5017	  0.2270	 -0.5163	  0.0000
356.5872	202.5017	  0.1504	 -0.5615	  0.0000
359.3876	202.5017	  0.0448	 -0.5734	  0.0000
362.1881	202.5017	 -0.0159	 -0.5392	  0.0000
364.9885	202.5017	 -0.1435	 -0.4489	  0.0000
367.7889	202.5017	 -0.2403	 -0.4170	  0.0000
370.5893	202.5017	 -0.3178	 -0.3075	  0.0000
373.3898	202.5017	 -0.4010	 -0.2529	  0.0000
376.1902	202.5017	 -0.4284	 -0.2423	  0.0000
378.9906	202.5017	 -0.4853	 -0.2505	  0.0000
381.7910	202.5017	 -0.4865	 -0.2536	  0.0000
384.5914	202.5017	 -0.4010	 -0.2516	  0.0000
387.3919	202.5017	 -0.1063	 -0.1371	  0.0000
390.1923	202.5017	  0.0147	 -0.0611	  0.0000
392.9927	202.5017	  0.0816	 -0.0639	  0.0000
395.7931	202.5017	  0.0030	 -0.0707	  0.0000
398.5936	202.5017	 -0.0477	 -0.1331	  0.0000
401.3940	202.5017	 -0.0746	 -0.2513	  0.0000
404.1944	202.5017	 -0.0134	 -0.2636	  0.0000
406.9948	202.5017	 -0.0323	 -0.2001	  0.0000
409.7953	202.5017	 -0.0148	 -0.1795	  0.0000
412.5957	202.5017	 -0.0231	 -0.1486	  0.0000
415.3961	202.5017	 -0.0435	 -0.1372	  0.0000
418.1965	202.5017	 -0.0320	 -0.2203	  0.0000
420.9970	202.5017	 -0.0490	 -0.2578	  0.0000
423.7974	202.5017	 -0.0160	 -0.3042	  0.0000
426.5978	202.5017	 -0.0086	 -0.2599	  0.0000
429.3982	202.5017	 -0.0100	 -0.3032	  0.0000
432.1986	202.5017	  0.0109	 -0.3220	  0.0000
434.9991	202.5017	  0.0939	 -0.3046	  0.0000
437.7995	202.5017	  0.1162	 -0.2877	  0.0000
440.5999	202.5017	  0.0107	 -0.2824	  0.0000
  3.7339	199.7013	 -0.0677	 -0.1221	  0.0000
  6.5343	199.7013	 -0.0214	 -0.0958	  0.0000
  9.3347	199.7013	 -0.0133	 -0.0945	  0.0000
 12.1352	199.7013	 -0.1121	 -0.1103	  0.0000
 14.9356	199.7013	 -0.1230	 -0.1128	  0.0000
 17.7360	199.7013	 -0.0515	 -0.0850	  0.0000
 20.5364	199.7013	 -0.0036	 -0.0673	  0.0000
 23.3369	199.7013	  0.0003	 -0.0598	  0.0000
 26.1373	199.7013	 -0.0200	 -0.0685	  0.0000
 28.9377	199.7013	 -0.0872	 -0.1654	  0.0000
 31.7381	199.7013	 -0.0682	 -0.1724	  0.0000
 34.5386	199.7013	 -0.0227	 -0.0993	  0.0000
 37.3390	199.7013	 -0.0452	 -0.0473	  0.0000
 40.1394	199.7013	 -0.0965	 -0.0676	  0.0000
 42.9398	199.7013	 -0.1797	 -0.1344	  0.0000
 45.7402	199.7013	 -0.2746	 -0.1715	  0.0000
 48.5407	199.7013	 -0.2498	 -0.1611	  0.0000
 51.3411	199.7013	 -0.1898	 -0.1404	  0.0000
 54.1415	199.7013	 -0.1717	 -0.1237	  0.0000
 56.9419	199.7013	 -0.1277	 -0.1235	  0.0000
 59.7424	199.7013	 -0.1681	 -0.1912	  0.0000
 62.5428	199.7013	 -0.2556	 -0.2336	  0.0000
 65.3432	199.7013	 -0.1961	 -0.1768	  0.0000
 68.1436	199.7013	 -0.0540	 -0.1069	  0.0000
 70.9441	199.7013	  0.0163	 -0.0562	  0.0000
 73.7445	199.7013	  0.0071	 -0.0544	  0.0000
 76.5449	199.7013	 -0.1604	 -0.1230	  0.0000
 79.3453	199.7013	 -0.2518	 -0.1629	  0.0000
 82.1457	199.7013	 -0.3259	 -0.1579	  0.0000
 84.9462	199.7013	 -0.1927	 -0.1029	  0.0000
 87.7466	199.7013	 -0.0403	  0.0227	  0.0000
 90.5470	199.7013	 -0.0786	  0.0655	  0.0000
 93.3474	199.7013	 -0.0184	  0.0596	  0.0000
 96.1479	199.7013	  0.0278	  0.0281	  0.0000
 98.9483	199.7013	  0.1782	 -0.0176	  0.0000
101.7487	199.7013	  0.3216	 -0.0883	  0.0000
104.5491	199.7013	  0.4030	 -0.1606	  0.0000
107.3496	199.7013	  0.2938	 -0.1426	  0.0000
110.1500	199.7013	  0.2100	 -0.0325	  0.0000
112.9504	199.7013	  0.0808	 -0.0114	  0.0000
115.7508	199.7013	 -0.0175	 -0.0234	  0.0000
118.5512	199.7013	 -0.1604	 -0.0692	  0.0000
121.3517	199.7013	 -0.5423	 -0.3572	  0.0000
124.1521	199.7013	 -0.6417	 -0.4410	  0.0000
126.9525	199.7013	 -0.6510	 -0.3760	  0.0000
129.7529	199.7013	 -0.3433	 -0.2596	  0.0000
132.5534	199.7013	 -0.0797	  0.0082	  0.0000
135.3538	199.7013	 -0.0077	  0.1199	  0.0000
138.1542	199.7013	 -0.0040	  0.1665	  0.0000
140.9546	199.7013	 -0.0455	  0.0808	  0.0000
143.7551	199.7013	 -0.1885	  0.0073	  0.0000
146.5555	199.7013	 -0.3853	 -0.2078	  0.0000
149.3559	199.7013	 -0.4753	 -0.3434	  0.0000
152.1563	199.7013	 -0.4830	 -0.3980	  0.0000
154.9567	199.7013	 -0.3945	 -0.2893	  0.0000
157.7572	199.7013	 -0.0984	 -0.0269	  0.0000
160.5576	199.7013	  0.0655	  0.0298	  0.0000
163.3580	199.7013	  0.2167	  0.0357	  0.0000
166.1584	199.7013	  0.2261	  0.0155	  0.0000
168.9589	199.7013	  0.1481	 -0.0971	  0.0000
171.7593	199.7013	 -0.1464	 -0.3403	  0.0000
174.5597	199.7013	 -0.3266	 -0.4900	  0.0000
177.3601	199.7013	 -0.5565	 -0.6084	  0.0000
180.1606	199.7013	 -0.5856	 -0.6952	  0.0000
182.9610	199.7013	 -0.4063	 -0.6435	  0.0000
185.7614	199.7013	 -0.1110	 -0.5558	  0.0000
188.5618	199.7013	  0.0212	 -0.4094	  0.0000
191.3623	199.7013	  0.0564	 -0.2759	  0.0000
194.1627	199.7013	  0.1533	 -0.2322	  0.0000
196.9631	199.7013	  0.1025	 -0.1810	  0.0000
199.7635	199.7013	  0.0075	 -0.0614	  0.0000
202.5639	199.7013	 -0.0544	 -0.1600	  0.0000
205.3644	199.7013	 -0.0942	 -0.2884	  0.0000
208.1648	199.7013	 -0.0607	 -0.3373	  0.0000
210.9652	199.7013	 -0.1965	 -0.4150	  0.0000
213.7656	199.7013	 -0.3095	 -0.4259	  0.0000
216.5661	199.7013	 -0.3308	 -0.4244	  0.0000
219.3665	199.7013	 -0.5088	 -0.5284	  0.0000
222.1669	199.7013	 -0.6025	 -0.4429	  0.0000
224.9673	199.7013	 -0.7644	 -0.5233	  0.0000
227.7678	199.7013	 -0.7555	 -0.4104	  0.0000
230.5682	199.7013	 -0.6212	 -0.2410	  0.0000
233.3686	199.7013	 -0.3855	  0.0559	  0.0000
236.1690	199.7013	 -0.1078	  0.3491	  0.0000
238.9694	199.7013	  0.0805	  0.4345	  0.0000
241.7699	199.7013	  0.3555	  0.4444	  0.0000
244.5703	199.7013	  0.3852	  0.2748	  0.0000
247.3707	199.7013	  0.1784	  0.1263	  0.0000
250.1711	199.7013	 -0.0082	 -0.0308	  0.0000
252.9716	199.7013	 -0.2316	 -0.2139	  0.0000
255.7720	199.7013	 -1.0669	 -0.6942	  0.0000
258.5724	199.7013	 -1.4812	 -1.0853	  0.0000
261.3728	199.7013	 -1.6650	 -1.0566	  0.0000
264.1733	199.7013	 -1.6703	 -1.0617	  0.0000
266.9737	199.7013	 -1.4873	 -1.0195	  0.0000
269.7741	199.7013	 -0.6635	 -0.4618	  0.0000
272.5745	199.7013	 -0.0251	 -0.1050	  0.0000
275.3749	199.7013	  0.2948	  0.0931	  0.0000
278.1754	199.7013	  0.4711	  0.2126	  0.0000
280.9758	199.7013	  0.4651	  0.2924	  0.0000
283.7762	199.7013	  0.1778	  0.3126	  0.0000
286.5766	199.7013	 -0.0068	  0.0945	  0.0000
289.3771	199.7013	 -0.4135	 -0.0916	  0.0000
292.1775	199.7013	 -0.7542	 -0.4400	  0.0000
294.9779	199.7013	 -0.9557	 -0.5758	  0.0000
297.7783	199.7013	 -1.1496	 -0.7966	  0.0000
300.5788	199.7013	 -0.9452	 -0.8866	  0.0000
303.3792	199.7013	 -0.7488	 -1.0371	  0.0000
306.1796	199.7013	 -0.7307	 -1.0268	  0.0000
308.9800	199.7013	 -0.7728	 -0.9364	  0.0000
311.7804	199.7013	 -0.9799	 -1.0051	  0.0000
314.5809	199.7013	 -0.9420	 -0.8066	  0.0000
317.3813	199.7013	 -0.4941	 -0.5439	  0.0000
320.1817	199.7013	 -0.3533	 -0.3676	  0.0000
322.9821	199.7013	 -0.0251	 -0.2118	  0.0000
325.7826	199.7013	  0.0454	 -0.0286	  0.0000
328.5830	199.7013	  0.1103	  0.0640	  0.0000
331.3834	199.7013	  0.1414	  0.1871	  0.0000
334.1838	199.7013	  0.1597	  0.1900	  0.0000
336.9843	199.7013	  0.1124	  0.1262	  0.0000
339.7847	199.7013	  0.1752	  0.0612	  0.0000
342.5851	199.7013	  0.3052	 -0.0455	  0.0000
345.3855	199.7013	  0.3509	 -0.1324	  0.0000
348.1859	199.7013	  0.4563	 -0.2934	  0.0000
350.9864	199.7013	  0.4019	 -0.4618	  0.0000
353.7868	199.7013	  0.2810	 -0.5190	  0.0000
356.5872	199.7013	  0.1735	 -0.5750	  0.0000
359.3876	199.7013	  0.0539	 -0.5729	  0.0000
362.1881	199.7013	 -0.0217	 -0.5254	  0.0000
364.9885	199.7013	 -0.1584	 -0.4332	  0.0000
367.7889	199.7013	 -0.2939	 -0.3791	  0.0000
370.5893	199.7013	 -0.3534	 -0.3595	  0.0000
373.3898	199.7013	 -0.3573	 -0.3497	  0.0000
376.1902	199.7013	 -0.4314	 -0.3200	  0.0000
378.9906	199.7013	 -0.4998	 -0.2405	  0.0000
381.7910	199.7013	 -0.4902	 -0.1835	  0.0000
384.5914	199.7013	 -0.4239	 -0.2003	  0.0000
387.3919	199.7013	 -0.1837	 -0.1050	  0.0000
