# x	y	u	v	mask
139.4714	144.7575	 -0.1399	 -0.0093	  0.0000
142.0854	144.7575	 -0.1928	 -0.0596	  0.0000
144.6994	144.7575	 -0.1880	 -0.0994	  0.0000
147.3134	144.7575	 -0.1668	 -0.0775	  0.0000
149.9274	144.7575	 -0.1028	 -0.0633	  0.0000
152.5414	144.7575	 -0.0826	 -0.0352	  0.0000
155.1554	144.7575	 -0.1001	 -0.0595	  0.0000
157.7694	144.7575	 -0.1376	 -0.0717	  0.0000
160.3834	144.7575	 -0.1130	 -0.0825	  0.0000
162.9974	144.7575	 -0.0880	 -0.0824	  0.0000
165.6114	144.7575	 -0.0392	 -0.0361	  0.0000
168.2254	144.7575	 -0.0093	 -0.0150	  0.0000
170.8394	144.7575	 -0.0072	 -0.0077	  0.0000
173.4534	144.7575	  0.0104	  0.0079	  0.0000
176.0674	144.7575	  0.0262	  0.0088	  0.0000
178.6814	144.7575	  0.0102	  0.0025	  0.0000
181.2954	144.7575	  0.0304	  0.0079	  0.0000
183.9094	144.7575	  0.0626	  0.0148	  0.0000
186.5234	144.7575	  0.0580	  0.0188	  0.0000
189.1374	144.7575	  0.0408	  0.0100	  0.0000
191.7514	144.7575	 -0.0021	 -0.0127	  0.0000
194.3654	144.7575	 -0.0328	 -0.0282	  0.0000
196.9794	144.7575	 -0.0595	 -0.0495	  0.0000
199.5934	144.7575	 -0.0736	 -0.0643	  0.0000
202.2074	144.7575	 -0.0375	 -0.0311	  0.0000
204.8214	144.7575	 -0.0105	 -0.0086	  0.0000
207.4354	144.7575	  0.0123	 -0.0041	  0.0000
210.0494	144.7575	  0.0142	 -0.0005	  0.0000
212.6634	144.7575	  0.0053	 -0.0064	  0.0000
  3.5434	142.1435	  0.0074	  0.0876	  0.0000
  6.1574	142.1435	  0.0049	  0.0964	  0.0000
  8.7714	142.1435	 -0.0550	  0.0379	  0.0000
 11.3854	142.1435	 -0.1259	 -0.0073	  0.0000
 13.9994	142.1435	 -0.1520	 -0.0104	  0.0000
 16.6134	142.1435	 -0.1582	  0.0019	  0.0000
 19.2274	142.1435	 -0.0265	  0.0620	  0.0000
 21.8414	142.1435	  0.0175	  0.0651	  0.0000
 24.4554	142.1435	  0.0261	  0.1043	  0.0000
 27.0694	142.1435	  0.0214	  0.1208	  0.0000
 29.6834	142.1435	 -0.0493	  0.0381	  0.0000
 32.2974	142.1435	 -0.1725	  0.0202	  0.0000
 34.9114	142.1435	 -0.1927	  0.0063	  0.0000
 37.5254	142.1435	 -0.1365	  0.0025	  0.0000
 40.1394	142.1435	 -0.1273	  0.0117	  0.0000
 42.7534	142.1435	 -0.0419	  0.0569	  0.0000
 45.3674	142.1435	  0.0052	  0.1390	  0.0000
 47.9814	142.1435	  0.1642	  0.2304	  0.0000
 50.5954	142.1435	  0.2252	  0.3242	  0.0000
 53.2094	142.1435	  0.2467	  0.3699	  0.0000
 55.8234	142.1435	  0.1702	  0.3189	  0.0000
 58.4374	142.1435	  0.0826	  0.2555	  0.0000
 61.0514	142.1435	  0.0203	  0.1298	  0.0000
 63.6654	142.1435	 -0.0546	  0.0142	  0.0000
 66.2794	142.1435	 -0.1628	 -0.0510	  0.0000
 68.8934	142.1435	 -0.1826	 -0.1052	  0.0000
 71.5074	142.1435	 -0.1768	 -0.1241	  0.0000
 74.1214	142.1435	 -0.1464	 -0.0961	  0.0000
 76.7354	142.1435	 -0.0124	 -0.0168	  0.0000
 79.3494	142.1435	  0.0267	  0.1226	  0.0000
 81.9634	142.1435	  0.1923	  0.2715	  0.0000
 84.5774	142.1435	  0.3129	  0.3909	  0.0000
 87.1914	142.1435	  0.3057	  0.5143	  0.0000
 89.8054	142.1435	  0.2915	  0.5029	  0.0000
 92.4194	142.1435	  0.2785	  0.4183	  0.0000
 95.0334	142.1435	  0.2321	  0.3460	  0.0000
 97.6474	142.1435	  0.1632	  0.2899	  0.0000
100.2614	142.1435	  0.0790	  0.2051	  0.0000
102.8754	142.1435	  0.0680	  0.1043	  0.0000
105.4894	142.1435	  0.0245	  0.0326	  0.0000
108.1034	142.1435	 -0.0183	 -0.0084	  0.0000
110.7174	142.1435	 -0.0779	 -0.0611	  0.0000
113.3314	142.1435	 -0.2041	 -0.1104	  0.0000
115.9454	142.1435	 -0.1672	 -0.1489	  0.0000
118.5594	142.1435	 -0.2471	 -0.1188	  0.0000
121.1734	142.1435	 -0.1676	 -0.0240	  0.0000
123.7874	142.1435	 -0.1148	  0.0003	  0.0000
126.4014	142.1435	 -0.0569	  0.0209	  0.0000
129.0154	142.1435	 -0.0507	  0.0457	  0.0000
131.6294	142.1435	 -0.0648	  0.0259	  0.0000
134.2434	142.1435	 -0.0892	  0.0167	  0.0000
136.8574	142.1435	 -0.0817	  0.0223	  0.0000
139.4714	142.1435	 -0.0662	 -0.0017	  0.0000
142.0854	142.1435	 -0.1350	 -0.0460	  0.0000
144.6994	142.1435	 -0.1849	 -0.0615	  0.0000
147.3134	142.1435	 -0.1779	 -0.0649	  0.0000
149.9274	142.1435	 -0.1195	 -0.0724	  0.0000
152.5414	142.1435	 -0.1046	 -0.0645	  0.0000
155.1554	142.1435	 -0.1220	 -0.0635	  0.0000
157.7694	142.1435	 -0.1419	 -0.0638	  0.0000
160.3834	142.1435	 -0.1349	 -0.0514	  0.0000
162.9974	142.1435	 -0.1173	 -0.0516	  0.0000
165.6114	142.1435	 -0.0589	 -0.0453	  0.0000
168.2254	142.1435	 -0.0449	 -0.0408	  0.0000
170.8394	142.1435	 -0.0220	 -0.0287	  0.0000
173.4534	142.1435	 -0.0079	 -0.0112	  0.0000
176.0674	142.1435	  0.0032	 -0.0021	  0.0000
178.6814	142.1435	  0.0060	  0.0042	  0.0000
181.2954	142.1435	  0.0243	  0.0034	  0.0000
183.9094	142.1435	  0.0403	  0.0163	  0.0000
186.5234	142.1435	  0.0897	  0.0244	  0.0000
189.1374	142.1435	  0.0853	  0.0098	  0.0000
191.7514	142.1435	  0.0282	  0.0014	  0.0000
194.3654	142.1435	 -0.0124	 -0.0192	  0.0000
196.9794	142.1435	 -0.0580	 -0.0433	  0.0000
199.5934	142.1435	 -0.0680	 -0.0259	  0.0000
202.2074	142.1435	 -0.0537	 -0.0237	  0.0000
204.8214	142.1435	 -0.0210	 -0.0288	  0.0000
207.4354	142.1435	 -0.0158	 -0.0080	  0.0000
210.0494	142.1435	  0.0093	  0.0129	  0.0000
212.6634	142.1435	  0.0078	  0.0065	  0.0000
  3.5434	139.5295	 -0.0217	  0.0829	  0.0000
  6.1574	139.5295	  0.0088	  0.0834	  0.0000
  8.7714	139.5295	  0.0036	  0.0503	  0.0000
 11.3854	139.5295	 -0.0214	  0.0244	  0.0000
 13.9994	139.5295	 -0.1020	  0.0067	  0.0000
 16.6134	139.5295	 -0.1626	 -0.0074	  0.0000
 19.2274	139.5295	 -0.1270	  0.0025	  0.0000
 21.8414	139.5295	 -0.0308	  0.0116	  0.0000
 24.4554	139.5295	  0.0160	  0.0537	  0.0000
 27.0694	139.5295	  0.0448	  0.0982	  0.0000
 29.6834	139.5295	 -0.0100	  0.1059	  0.0000
 32.2974	139.5295	 -0.1354	  0.0406	  0.0000
 34.9114	139.5295	 -0.1808	  0.0147	  0.0000
 37.5254	139.5295	 -0.1574	 -0.0002	  0.0000
 40.1394	139.5295	 -0.1585	  0.0041	  0.0000
 42.7534	139.5295	 -0.1151	  0.0236	  0.0000
 45.3674	139.5295	 -0.0901	  0.0460	  0.0000
 47.9814	139.5295	  0.0243	  0.1393	  0.0000
 50.5954	139.5295	  0.1407	  0.2840	  0.0000
 53.2094	139.5295	  0.2282	  0.3770	  0.0000
 55.8234	139.5295	  0.2482	  0.3825	  0.0000
 58.4374	139.5295	  0.1767	  0.3172	  0.0000
 61.0514	139.5295	  0.1104	  0.2443	  0.0000
 63.6654	139.5295	  0.0405	  0.1189	  0.0000
 66.2794	139.5295	 -0.0326	 -0.0042	  0.0000
 68.8934	139.5295	 -0.1184	 -0.0726	  0.0000
 71.5074	139.5295	 -0.1591	 -0.1164	  0.0000
 74.1214	139.5295	 -0.1944	 -0.1068	  0.0000
 76.7354	139.5295	 -0.1357	 -0.0840	  0.0000
 79.3494	139.5295	 -0.1100	  0.0065	  0.0000
 81.9634	139.5295	  0.0279	  0.1583	  0.0000
 84.5774	139.5295	  0.1750	  0.3011	  0.0000
 87.1914	139.5295	  0.2659	  0.3728	  0.0000
 89.8054	139.5295	  0.2832	  0.4451	  0.0000
 92.4194	139.5295	  0.3102	  0.4366	  0.0000
 95.0334	139.5295	  0.2576	  0.4036	  0.0000
 97.6474	139.5295	  0.2369	  0.3470	  0.0000
100.2614	139.5295	  0.1376	  0.2533	  0.0000
102.8754	139.5295	  0.1047	  0.1582	  0.0000
105.4894	139.5295	  0.0825	  0.0566	  0.0000
108.1034	139.5295	  0.0320	  0.0145	  0.0000
110.7174	139.5295	 -0.0279	 -0.0138	  0.0000
113.3314	139.5295	 -0.1801	 -0.0447	  0.0000
115.9454	139.5295	 -0.2263	 -0.1065	  0.0000
118.5594	139.5295	 -0.3047	 -0.0904	  0.0000
121.1734	139.5295	 -0.2494	 -0.0319	  0.0000
123.7874	139.5295	 -0.1801	 -0.0213	  0.0000
126.4014	139.5295	 -0.1290	 -0.0027	  0.0000
129.0154	139.5295	 -0.0663	  0.0142	  0.0000
131.6294	139.5295	 -0.0639	  0.0153	  0.0000
134.2434	139.5295	 -0.0516	  0.0219	  0.0000
136.8574	139.5295	 -0.0411	  0.0236	  0.0000
139.4714	139.5295	 -0.0377	  0.0044	  0.0000
142.0854	139.5295	 -0.0624	 -0.0169	  0.0000
144.6994	139.5295	 -0.1391	 -0.0613	  0.0000
147.3134	139.5295	 -0.1909	 -0.0906	  0.0000
149.9274	139.5295	 -0.1528	 -0.0725	  0.0000
152.5414	139.5295	 -0.1360	 -0.0629	  0.0000
155.1554	139.5295	 -0.1186	 -0.0571	  0.0000
157.7694	139.5295	 -0.1210	 -0.0765	  0.0000
160.3834	139.5295	 -0.1227	 -0.1001	  0.0000
162.9974	139.5295	 -0.1099	 -0.0608	  0.0000
165.6114	139.5295	 -0.0606	 -0.0571	  0.0000
168.2254	139.5295	 -0.0551	 -0.0499	  0.0000
170.8394	139.5295	 -0.0290	 -0.0322	  0.0000
173.4534	139.5295	 -0.0128	 -0.0305	  0.0000
176.0674	139.5295	 -0.0042	 -0.0093	  0.0000
178.6814	139.5295	 -0.0018	 -0.0049	  0.0000
181.2954	139.5295	  0.0078	 -0.0060	  0.0000
183.9094	139.5295	  0.0240	 -0.0010	  0.0000
186.5234	139.5295	  0.0622	  0.0125	  0.0000
189.1374	139.5295	  0.0719	  0.0231	  0.0000
191.7514	139.5295	  0.0450	  0.0206	  0.0000
194.3654	139.5295	  0.0135	  0.0035	  0.0000
196.9794	139.5295	 -0.0337	 -0.0143	  0.0000
199.5934	139.5295	 -0.0775	 -0.0277	  0.0000
202.2074	139.5295	 -0.0914	 -0.0593	  0.0000
204.8214	139.5295	 -0.0330	 -0.0365	  0.0000
207.4354	139.5295	 -0.0347	 -0.0167	  0.0000
210.0494	139.5295	 -0.0047	 -0.0011	  0.0000
212.6634	139.5295	  0.0010	 -0.0054	  0.0000
  3.5434	136.9155	 -0.0630	  0.0565	  0.0000
  6.1574	136.9155	  0.0066	  0.0797	  0.0000
  8.7714	136.9155	  0.0319	  0.1016	  0.0000
 11.3854	136.9155	 -0.0030	  0.0697	  0.0000
 13.9994	136.9155	 -0.0511	  0.0262	  0.0000
 16.6134	136.9155	 -0.1197	 -0.0011	  0.0000
 19.2274	136.9155	 -0.1648	 -0.0203	  0.0000
 21.8414	136.9155	 -0.0696	 -0.0102	  0.0000
 24.4554	136.9155	 -0.0200	  0.0181	  0.0000
 27.0694	136.9155	  0.0202	  0.0727	  0.0000
 29.6834	136.9155	  0.0026	  0.1072	  0.0000
 32.2974	136.9155	 -0.0426	  0.0937	  0.0000
 34.9114	136.9155	 -0.0998	  0.0171	  0.0000
 37.5254	136.9155	 -0.1223	 -0.0059	  0.0000
 40.1394	136.9155	 -0.1308	 -0.0069	  0.0000
 42.7534	136.9155	 -0.1291	 -0.0043	  0.0000
 45.3674	136.9155	 -0.1469	 -0.0028	  0.0000
 47.9814	136.9155	 -0.0610	  0.0197	  0.0000
 50.5954	136.9155	  0.0250	  0.1849	  0.0000
 53.2094	136.9155	  0.1607	  0.2871	  0.0000
 55.8234	136.9155	  0.2276	  0.3388	  0.0000
 58.4374	136.9155	  0.2234	  0.3357	  0.0000
 61.0514	136.9155	  0.1861	  0.2898	  0.0000
 63.6654	136.9155	  0.1449	  0.2301	  0.0000
 66.2794	136.9155	  0.0256	  0.0771	  0.0000
 68.8934	136.9155	 -0.0741	 -0.0023	  0.0000
 71.5074	136.9155	 -0.1259	 -0.0491	  0.0000
 74.1214	136.9155	 -0.2115	 -0.1184	  0.0000
 76.7354	136.9155	 -0.2387	 -0.1158	  0.0000
 79.3494	136.9155	 -0.2258	 -0.0598	  0.0000
 81.9634	136.9155	 -0.1193	  0.0120	  0.0000
 84.5774	136.9155	  0.0375	  0.1454	  0.0000
 87.1914	136.9155	  0.1813	  0.2808	  0.0000
 89.8054	136.9155	  0.2662	  0.3198	  0.0000
 92.4194	136.9155	  0.3239	  0.3901	  0.0000
 95.0334	136.9155	  0.3280	  0.3870	  0.0000
 97.6474	136.9155	  0.2702	  0.3626	  0.0000
100.2614	136.9155	  0.2254	  0.3226	  0.0000
102.8754	136.9155	  0.1381	  0.2429	  0.0000
105.4894	136.9155	  0.1265	  0.2068	  0.0000
108.1034	136.9155	  0.1044	  0.1645	  0.0000
110.7174	136.9155	  0.0235	  0.0666	  0.0000
113.3314	136.9155	 -0.0593	 -0.0021	  0.0000
115.9454	136.9155	 -0.2369	 -0.0387	  0.0000
118.5594	136.9155	 -0.3049	 -0.0861	  0.0000
121.1734	136.9155	 -0.2914	 -0.1210	  0.0000
123.7874	136.9155	 -0.2199	 -0.0920	  0.0000
126.4014	136.9155	 -0.1969	 -0.0738	  0.0000
129.0154	136.9155	 -0.0968	 -0.0086	  0.0000
131.6294	136.9155	 -0.0817	  0.0021	  0.0000
134.2434	136.9155	 -0.0513	  0.0090	  0.0000
136.8574	136.9155	 -0.0262	  0.0088	  0.0000
139.4714	136.9155	 -0.0331	  0.0014	  0.0000
142.0854	136.9155	 -0.0213	 -0.0019	  0.0000
144.6994	136.9155	 -0.0850	 -0.0401	  0.0000
147.3134	136.9155	 -0.1553	 -0.0858	  0.0000
149.9274	136.9155	 -0.1876	 -0.0551	  0.0000
152.5414	136.9155	 -0.1684	 -0.0757	  0.0000
155.1554	136.9155	 -0.1104	 -0.0528	  0.0000
157.7694	136.9155	 -0.1169	 -0.0485	  0.0000
160.3834	136.9155	 -0.0846	 -0.0611	  0.0000
162.9974	136.9155	 -0.1167	 -0.0341	  0.0000
165.6114	136.9155	 -0.0419	 -0.0275	  0.0000
168.2254	136.9155	 -0.0469	 -0.0600	  0.0000
170.8394	136.9155	 -0.0546	 -0.0665	  0.0000
173.4534	136.9155	 -0.0219	 -0.0680	  0.0000
176.0674	136.9155	 -0.0137	 -0.0289	  0.0000
178.6814	136.9155	 -0.0067	 -0.0211	  0.0000
181.2954	136.9155	  0.0030	 -0.0204	  0.0000
183.9094	136.9155	  0.0170	 -0.0092	  0.0000
186.5234	136.9155	  0.0483	  0.0051	  0.0000
189.1374	136.9155	  0.0501	  0.0292	  0.0000
191.7514	136.9155	  0.0378	  0.0695	  0.0000
194.3654	136.9155	  0.0474	  0.0446	  0.0000
196.9794	136.9155	 -0.0010	  0.0092	  0.0000
199.5934	136.9155	 -0.0322	 -0.0152	  0.0000
202.2074	136.9155	 -0.0914	 -0.0368	  0.0000
204.8214	136.9155	 -0.0735	 -0.0611	  0.0000
207.4354	136.9155	 -0.0450	 -0.0556	  0.0000
210.0494	136.9155	 -0.0131	 -0.0409	  0.0000
212.6634	136.9155	  0.0001	 -0.0260	  0.0000
  3.5434	134.3015	 -0.0902	  0.0642	  0.0000
  6.1574	134.3015	 -0.0131	  0.0849	  0.0000
  8.7714	134.3015	  0.0281	  0.1071	  0.0000
 11.3854	134.3015	  0.0157	  0.1130	  0.0000
 13.9994	134.3015	 -0.0076	  0.0708	  0.0000
 16.6134	134.3015	 -0.0464	  0.0157	  0.0000
 19.2274	134.3015	 -0.1253	 -0.0259	  0.0000
 21.8414	134.3015	 -0.1274	 -0.0280	  0.0000
 24.4554	134.3015	 -0.0913	  0.0069	  0.0000
 27.0694	134.3015	 -0.0211	  0.0905	  0.0000
 29.6834	134.3015	  0.0019	  0.1386	  0.0000
 32.2974	134.3015	 -0.0037	  0.0695	  0.0000
 34.9114	134.3015	 -0.0528	  0.0202	  0.0000
 37.5254	134.3015	 -0.0933	  0.0082	  0.0000
 40.1394	134.3015	 -0.0975	 -0.0087	  0.0000
 42.7534	134.3015	 -0.1315	 -0.0090	  0.0000
 45.3674	134.3015	 -0.1642	 -0.0105	  0.0000
 47.9814	134.3015	 -0.1397	 -0.0069	  0.0000
 50.5954	134.3015	 -0.0425	  0.0899	  0.0000
 53.2094	134.3015	  0.0422	  0.2314	  0.0000
 55.8234	134.3015	  0.1946	  0.3164	  0.0000
 58.4374	134.3015	  0.2324	  0.3825	  0.0000
 61.0514	134.3015	  0.2669	  0.3510	  0.0000
 63.6654	134.3015	  0.2145	  0.2987	  0.0000
 66.2794	134.3015	  0.1752	  0.2313	  0.0000
 68.8934	134.3015	  0.0103	  0.0991	  0.0000
 71.5074	134.3015	 -0.0747	  0.0227	  0.0000
 74.1214	134.3015	 -0.1600	 -0.0643	  0.0000
 76.7354	134.3015	 -0.2444	 -0.1197	  0.0000
 79.3494	134.3015	 -0.2541	 -0.1093	  0.0000
 81.9634	134.3015	 -0.2073	 -0.0540	  0.0000
 84.5774	134.3015	 -0.1094	  0.0049	  0.0000
 87.1914	134.3015	 -0.0008	  0.0765	  0.0000
 89.8054	134.3015	  0.1860	  0.1459	  0.0000
 92.4194	134.3015	  0.2504	  0.2447	  0.0000
 95.0334	134.3015	  0.3312	  0.3170	  0.0000
 97.6474	134.3015	  0.3144	  0.3713	  0.0000
100.2614	134.3015	  0.2851	  0.3507	  0.0000
102.8754	134.3015	  0.1873	  0.2938	  0.0000
105.4894	134.3015	  0.1721	  0.2688	  0.0000
108.1034	134.3015	  0.1676	  0.2132	  0.0000
110.7174	134.3015	  0.0846	  0.1746	  0.0000
113.3314	134.3015	  0.0025	  0.1121	  0.0000
115.9454	134.3015	 -0.1242	  0.0213	  0.0000
118.5594	134.3015	 -0.2685	 -0.0441	  0.0000
121.1734	134.3015	 -0.2784	 -0.1146	  0.0000
123.7874	134.3015	 -0.2577	 -0.1303	  0.0000
126.4014	134.3015	 -0.2441	 -0.1200	  0.0000
129.0154	134.3015	 -0.1441	 -0.0756	  0.0000
131.6294	134.3015	 -0.0945	 -0.0237	  0.0000
134.2434	134.3015	 -0.0823	 -0.0077	  0.0000
136.8574	134.3015	 -0.0379	  0.0058	  0.0000
139.4714	134.3015	 -0.0275	  0.0142	  0.0000
142.0854	134.3015	 -0.0140	 -0.0036	  0.0000
144.6994	134.3015	 -0.0605	 -0.0250	  0.0000
147.3134	134.3015	 -0.1306	 -0.0776	  0.0000
149.9274	134.3015	 -0.1863	 -0.1187	  0.0000
152.5414	134.3015	 -0.1833	 -0.0971	  0.0000
155.1554	134.3015	 -0.1463	 -0.0654	  0.0000
157.7694	134.3015	 -0.1004	 -0.0657	  0.0000
160.3834	134.3015	 -0.0872	 -0.0484	  0.0000
162.9974	134.3015	 -0.1324	 -0.0595	  0.0000
165.6114	134.3015	 -0.0890	 -0.0655	  0.0000
168.2254	134.3015	 -0.0755	 -0.0701	  0.0000
170.8394	134.3015	 -0.0833	 -0.0645	  0.0000
173.4534	134.3015	 -0.0232	 -0.0754	  0.0000
176.0674	134.3015	 -0.0089	 -0.0540	  0.0000
178.6814	134.3015	 -0.0044	 -0.0373	  0.0000
181.2954	134.3015	 -0.0040	 -0.0462	  0.0000
183.9094	134.3015	 -0.0009	 -0.0318	  0.0000
186.5234	134.3015	  0.0202	  0.0069	  0.0000
189.1374	134.3015	  0.0276	  0.0226	  0.0000
191.7514	134.3015	  0.0409	  0.0474	  0.0000
194.3654	134.3015	  0.0378	  0.0636	  0.0000
196.9794	134.3015	  0.0231	  0.0397	  0.0000
199.5934	134.3015	  0.0021	  0.0067	  0.0000
202.2074	134.3015	 -0.0230	 -0.0138	  0.0000
204.8214	134.3015	 -0.0667	 -0.0551	  0.0000
207.4354	134.3015	 -0.0775	 -0.0575	  0.0000
210.0494	134.3015	 -0.0184	 -0.0427	  0.0000
212.6634	134.3015	 -0.0044	 -0.0361	  0.0000
  3.5434	131.6875	 -0.0888	  0.0325	  0.0000
  6.1574	131.6875	 -0.0686	  0.0437	  0.0000
  8.7714	131.6875	 -0.0022	  0.1198	  0.0000
 11.3854	131.6875	  0.0251	  0.1025	  0.0000
 13.9994	131.6875	  0.0134	  0.0794	  0.0000
 16.6134	131.6875	 -0.0233	  0.0290	  0.0000
 19.2274	131.6875	 -0.0998	 -0.0045	  0.0000
 21.8414	131.6875	 -0.1541	 -0.0274	  0.0000
 24.4554	131.6875	 -0.1662	 -0.0166	  0.0000
 27.0694	131.6875	 -0.1189	  0.0205	  0.0000
 29.6834	131.6875	 -0.0150	  0.0733	  0.0000
 32.2974	131.6875	  0.0096	  0.0476	  0.0000
 34.9114	131.6875	 -0.0188	  0.0636	  0.0000
 37.5254	131.6875	 -0.0576	  0.0434	  0.0000
 40.1394	131.6875	 -0.0798	  0.0145	  0.0000
 42.7534	131.6875	 -0.1246	  0.0070	  0.0000
 45.3674	131.6875	 -0.1705	 -0.0080	  0.0000
 47.9814	131.6875	 -0.1988	 -0.0179	  0.0000
 50.5954	131.6875	 -0.1647	  0.0037	  0.0000
 53.2094	131.6875	 -0.0241	  0.1139	  0.0000
 55.8234	131.6875	  0.1047	  0.2129	  0.0000
 58.4374	131.6875	  0.1951	  0.3111	  0.0000
 61.0514	131.6875	  0.2522	  0.3353	  0.0000
 63.6654	131.6875	  0.2202	  0.3431	  0.0000
 66.2794	131.6875	  0.2307	  0.3299	  0.0000
 68.8934	131.6875	  0.0960	  0.2279	  0.0000
 71.5074	131.6875	  0.0430	  0.1548	  0.0000
 74.1214	131.6875	 -0.0595	  0.0121	  0.0000
 76.7354	131.6875	 -0.1572	 -0.0507	  0.0000
 79.3494	131.6875	 -0.1933	 -0.1458	  0.0000
 81.9634	131.6875	 -0.2175	 -0.1489	  0.0000
 84.5774	131.6875	 -0.1616	 -0.1150	  0.0000
 87.1914	131.6875	 -0.0522	 -0.0368	  0.0000
 89.8054	131.6875	  0.0958	  0.0215	  0.0000
 92.4194	131.6875	  0.1823	  0.0771	  0.0000
 95.0334	131.6875	  0.2373	  0.2698	  0.0000
 97.6474	131.6875	  0.2910	  0.3372	  0.0000
100.2614	131.6875	  0.2920	  0.3484	  0.0000
102.8754	131.6875	  0.2291	  0.3276	  0.0000
105.4894	131.6875	  0.1930	  0.3443	  0.0000
108.1034	131.6875	  0.1835	  0.3389	  0.0000
110.7174	131.6875	  0.1691	  0.2982	  0.0000
113.3314	131.6875	  0.0549	  0.2171	  0.0000
115.9454	131.6875	 -0.0281	  0.0781	  0.0000
118.5594	131.6875	 -0.1495	 -0.0114	  0.0000
121.1734	131.6875	 -0.1913	 -0.1099	  0.0000
123.7874	131.6875	 -0.2356	 -0.1303	  0.0000
126.4014	131.6875	 -0.2466	 -0.1410	  0.0000
129.0154	131.6875	 -0.1847	 -0.1295	  0.0000
131.6294	131.6875	 -0.1174	 -0.0686	  0.0000
134.2434	131.6875	 -0.1130	 -0.0246	  0.0000
136.8574	131.6875	 -0.0687	 -0.0010	  0.0000
139.4714	131.6875	 -0.0529	  0.0074	  0.0000
142.0854	131.6875	 -0.0130	  0.0049	  0.0000
144.6994	131.6875	 -0.0118	 -0.0122	  0.0000
147.3134	131.6875	 -0.1047	 -0.0578	  0.0000
149.9274	131.6875	 -0.1451	 -0.0725	  0.0000
152.5414	131.6875	 -0.1837	 -0.0827	  0.0000
155.1554	131.6875	 -0.1650	 -0.0835	  0.0000
157.7694	131.6875	 -0.1271	 -0.0578	  0.0000
160.3834	131.6875	 -0.0623	 -0.0204	  0.0000
162.9974	131.6875	 -0.1269	 -0.0602	  0.0000
165.6114	131.6875	 -0.1338	 -0.0903	  0.0000
168.2254	131.6875	 -0.0912	 -0.0753	  0.0000
170.8394	131.6875	 -0.0780	 -0.0468	  0.0000
173.4534	131.6875	 -0.0285	 -0.0472	  0.0000
176.0674	131.6875	 -0.0162	 -0.0543	  0.0000
178.6814	131.6875	 -0.0119	 -0.0528	  0.0000
181.2954	131.6875	 -0.0104	 -0.0540	  0.0000
183.9094	131.6875	 -0.0186	 -0.0263	  0.0000
186.5234	131.6875	 -0.0075	 -0.0000	  0.0000
189.1374	131.6875	  0.0027	  0.0129	  0.0000
191.7514	131.6875	  0.0221	  0.0365	  0.0000
194.3654	131.6875	  0.0349	  0.0823	  0.0000
196.9794	131.6875	  0.0492	  0.0673	  0.0000
199.5934	131.6875	  0.0127	  0.0178	  0.0000
202.2074	131.6875	 -0.0012	  0.0000	  0.0000
204.8214	131.6875	 -0.0331	 -0.0174	  0.0000
207.4354	131.6875	 -0.0784	 -0.0472	  0.0000
210.0494	131.6875	 -0.0319	 -0.0532	  0.0000
212.6634	131.6875	 -0.0154	 -0.0520	  0.0000
  3.5434	129.0735	 -0.0264	  0.0863	  0.0000
  6.1574	129.0735	 -0.1034	  0.0808	  0.0000
  8.7714	129.0735	 -0.0616	  0.1353	  0.0000
 11.3854	129.0735	  0.0062	  0.1367	  0.0000
 13.9994	129.0735	  0.0334	  0.1260	  0.0000
 16.6134	129.0735	  0.0099	  0.0977	  0.0000
 19.2274	129.0735	 -0.0520	  0.0186	  0.0000
 21.8414	129.0735	 -0.1132	 -0.0057	  0.0000
 24.4554	129.0735	 -0.1930	 -0.0271	  0.0000
 27.0694	129.0735	 -0.1886	 -0.0142	  0.0000
 29.6834	129.0735	 -0.0449	  0.0467	  0.0000
 32.2974	129.0735	  0.0042	  0.0878	  0.0000
 34.9114	129.0735	  0.0003	  0.0694	  0.0000
 37.5254	129.0735	 -0.0200	  0.0595	  0.0000
 40.1394	129.0735	 -0.0636	  0.0574	  0.0000
 42.7534	129.0735	 -0.0821	  0.0184	  0.0000
 45.3674	129.0735	 -0.1341	 -0.0138	  0.0000
 47.9814	129.0735	 -0.2037	 -0.0207	  0.0000
 50.5954	129.0735	 -0.2327	 -0.0368	  0.0000
 53.2094	129.0735	 -0.1926	  0.0061	  0.0000
 55.8234	129.0735	 -0.0656	  0.0284	  0.0000
 58.4374	129.0735	  0.0732	  0.1789	  0.0000
 61.0514	129.0735	  0.2086	  0.3189	  0.0000
 63.6654	129.0735	  0.2323	  0.3508	  0.0000
 66.2794	129.0735	  0.2597	  0.4156	  0.0000
 68.8934	129.0735	  0.2276	  0.4138	  0.0000
 71.5074	129.0735	  0.1932	  0.3253	  0.0000
 74.1214	129.0735	  0.0218	  0.1639	  0.0000
 76.7354	129.0735	 -0.0797	  0.0243	  0.0000
 79.3494	129.0735	 -0.1303	 -0.0854	  0.0000
 81.9634	129.0735	 -0.1631	 -0.1369	  0.0000
 84.5774	129.0735	 -0.1495	 -0.2083	  0.0000
 87.1914	129.0735	 -0.1562	 -0.1834	  0.0000
 89.8054	129.0735	 -0.0183	 -0.0499	  0.0000
 92.4194	129.0735	  0.0310	  0.0078	  0.0000
 95.0334	129.0735	  0.0780	  0.1029	  0.0000
 97.6474	129.0735	  0.1785	  0.2468	  0.0000
100.2614	129.0735	  0.2238	  0.3266	  0.0000
